Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
20-02-2017	11547	20/02/17 19.28.00	0.5
20-02-2017	2123	20/02/17 08.28.00	-2.5
20-02-2017	2131	20/02/17 16.28.00	-0.5
20-02-2017	2133	20/02/17 18.28.00	12.0
20-02-2017	2271	20/02/17 08.02.00	-8.0
20-02-2017	2279	20/02/17 16.08.00	-0.5
20-02-2017	2281	20/02/17 18.08.00	-2.5
20-02-2017	2282	20/02/17 13.52.00	1.5
20-02-2017	2283	20/02/17 20.08.00	3.0
20-02-2017	2913	20/02/17 08.40.00	5.5
20-02-2017	6253	20/02/17 08.14.00	-2.5
20-02-2017	6265	20/02/17 17.08.00	-0.5
20-02-2017	6485	20/02/17 09.08.00	-3.5
20-03-2017	11409	20/03/17 18.20.00	-6.0
20-03-2017	11421	20/03/17 19.08.00	-3.0
20-03-2017	11547	20/03/17 19.28.00	7.5
20-03-2017	2123	20/03/17 08.28.00	2.5
20-03-2017	2131	20/03/17 16.28.00	-4.0
20-03-2017	2133	20/03/17 18.28.00	-2.0
20-03-2017	2271	20/03/17 08.02.00	-2.5
20-03-2017	2279	20/03/17 16.08.00	-5.5
20-03-2017	2281	20/03/17 18.08.00	-5.0
20-03-2017	2282	20/03/17 13.52.00	2.0
20-03-2017	2283	20/03/17 20.08.00	5.5
20-03-2017	2913	20/03/17 08.40.00	3.0
20-03-2017	6253	20/03/17 08.14.00	1.0
20-03-2017	6265	20/03/17 17.08.00	-2.0
20-03-2017	6485	20/03/17 09.08.00	-2.0
20-10-2017	11409	20/10/17 18.20.00	4.0
20-10-2017	11421	20/10/17 19.08.00	-2.0
20-10-2017	11545	20/10/17 17.28.00	-2.5
20-10-2017	11547	20/10/17 19.28.00	5.0
20-10-2017	2123	20/10/17 08.28.00	-3.5
20-10-2017	2125	20/10/17 10.28.00	-4.0
20-10-2017	2127	20/10/17 12.28.00	-4.0
20-10-2017	2131	20/10/17 16.28.00	28.5
20-10-2017	2133	20/10/17 18.28.00	-1.5
20-10-2017	2137	20/10/17 20.28.00	-1.0
20-10-2017	2271	20/10/17 08.02.00	-1.0
20-10-2017	2275	20/10/17 12.08.00	-5.0
20-10-2017	2278	20/10/17 09.52.00	3.0
20-10-2017	2279	20/10/17 16.08.00	-3.5
20-10-2017	2281	20/10/17 18.08.00	-5.5
20-10-2017	2282	20/10/17 13.52.00	3.0
20-10-2017	2283	20/10/17 20.08.00	-1.0
20-10-2017	2285	20/10/17 21.08.00	-2.0
20-10-2017	2891	20/10/17 09.28.00	-1.0
20-10-2017	2913	20/10/17 08.40.00	7.0
20-10-2017	2921	20/10/17 15.28.00	-3.0
20-10-2017	583	20/10/17 09.14.00	-3.5
20-10-2017	597	20/10/17 17.14.00	-4.5
20-10-2017	599	20/10/17 20.14.00	-1.5
20-10-2017	605	20/10/17 09.54.00	-0.5
20-10-2017	613	20/10/17 17.46.00	-1.5
20-10-2017	6253	20/10/17 08.14.00	1.0
20-10-2017	6265	20/10/17 17.08.00	-1.0
20-10-2017	6485	20/10/17 09.08.00	-1.5
20-10-2017	8803	20/10/17 09.38.00	0.0
20-10-2017	8807	20/10/17 11.38.00	1.0
20-10-2017	8809	20/10/17 12.38.00	1.5
20-10-2017	8811	20/10/17 13.38.00	3.0
20-10-2017	8813	20/10/17 14.38.00	-4.0
20-10-2017	8815	20/10/17 15.38.00	-2.0
20-10-2017	8823	20/10/17 19.38.00	7.5
20-11-2017	11409	20/11/17 18.20.00	5.0
20-11-2017	11421	20/11/17 19.08.00	4.5
20-11-2017	11535	20/11/17 11.28.00	-2.0
20-11-2017	11545	20/11/17 17.28.00	-0.5
20-11-2017	11547	20/11/17 19.28.00	6.0
20-11-2017	2123	20/11/17 08.28.00	-1.0
20-11-2017	2125	20/11/17 10.28.00	-2.5
20-11-2017	2127	20/11/17 12.28.00	10.5
20-11-2017	2131	20/11/17 16.28.00	1.0
20-11-2017	2133	20/11/17 18.28.00	7.0
20-11-2017	2137	20/11/17 20.28.00	5.0
20-11-2017	2271	20/11/17 08.02.00	4.0
20-11-2017	2275	20/11/17 12.08.00	14.0
20-11-2017	2278	20/11/17 09.52.00	3.5
20-11-2017	2279	20/11/17 16.08.00	2.5
20-11-2017	2281	20/11/17 18.08.00	2.5
20-11-2017	2282	20/11/17 13.52.00	2.0
20-11-2017	2283	20/11/17 20.08.00	7.5
20-11-2017	2285	20/11/17 21.08.00	1.0
20-11-2017	2891	20/11/17 09.28.00	6.5
20-11-2017	2913	20/11/17 08.40.00	5.0
20-11-2017	2921	20/11/17 15.28.00	2.5
20-11-2017	583	20/11/17 09.14.00	5.0
20-11-2017	597	20/11/17 17.14.00	8.5
20-11-2017	599	20/11/17 20.14.00	3.0
20-11-2017	605	20/11/17 09.54.00	8.5
20-11-2017	613	20/11/17 17.46.00	7.5
20-11-2017	6253	20/11/17 08.14.00	1.0
20-11-2017	6265	20/11/17 17.08.00	-2.5
20-11-2017	6485	20/11/17 09.08.00	0.5
20-11-2017	8803	20/11/17 09.38.00	13.0
20-11-2017	8807	20/11/17 11.38.00	19.5
20-11-2017	8809	20/11/17 12.38.00	6.0
20-11-2017	8811	20/11/17 13.38.00	9.5
20-11-2017	8813	20/11/17 14.38.00	4.0
20-11-2017	8815	20/11/17 15.38.00	4.5
20-11-2017	8823	20/11/17 19.38.00	8.5
20-11-2017	8829	20/11/17 21.38.00	6.5
20-12-2016	2123	20/12/16 08.28.00	1.5
20-12-2016	2271	20/12/16 08.02.00	0.0
20-12-2016	2913	20/12/16 08.40.00	3.0
20-12-2016	6253	20/12/16 08.14.00	0.0
20-12-2016	6485	20/12/16 09.08.00	0.5
20-12-2017	11409	20/12/17 18.20.00	3.0
20-12-2017	11421	20/12/17 19.08.00	0.0
20-12-2017	11535	20/12/17 11.28.00	-2.5
20-12-2017	11545	20/12/17 17.28.00	2.0
20-12-2017	11547	20/12/17 19.28.00	1.5
20-12-2017	2123	20/12/17 08.28.00	2.5
20-12-2017	2125	20/12/17 10.28.00	-4.5
20-12-2017	2127	20/12/17 12.28.00	2.0
20-12-2017	2131	20/12/17 16.28.00	-4.5
20-12-2017	2133	20/12/17 18.28.00	0.0
20-12-2017	2137	20/12/17 20.28.00	1.0
20-12-2017	2271	20/12/17 08.02.00	-6.0
20-12-2017	2275	20/12/17 12.08.00	-2.0
20-12-2017	2278	20/12/17 09.52.00	3.5
20-12-2017	2279	20/12/17 16.08.00	1.5
20-12-2017	2281	20/12/17 18.08.00	-3.0
20-12-2017	2282	20/12/17 13.52.00	3.5
20-12-2017	2283	20/12/17 20.08.00	12.0
20-12-2017	2285	20/12/17 21.08.00	2.5
20-12-2017	2913	20/12/17 08.40.00	-1.5
20-12-2017	2921	20/12/17 15.28.00	0.5
20-12-2017	583	20/12/17 09.14.00	-6.0
20-12-2017	597	20/12/17 17.14.00	-4.0
20-12-2017	599	20/12/17 20.14.00	9.5
20-12-2017	605	20/12/17 09.54.00	2.0
20-12-2017	613	20/12/17 17.46.00	1.5
20-12-2017	6253	20/12/17 08.14.00	-0.5
20-12-2017	6265	20/12/17 17.08.00	-2.5
20-12-2017	6485	20/12/17 09.08.00	-3.5
20-12-2017	8803	20/12/17 09.38.00	10.0
20-12-2017	8807	20/12/17 11.38.00	9.0
20-12-2017	8809	20/12/17 12.38.00	24.0
20-12-2017	8811	20/12/17 13.38.00	5.0
20-12-2017	8813	20/12/17 14.38.00	-2.5
20-12-2017	8815	20/12/17 15.38.00	11.0
20-12-2017	8823	20/12/17 19.38.00	20.5
20-12-2017	8829	20/12/17 21.38.00	10.5
21-02-2017	11409	21/02/17 18.20.00	7.0
21-02-2017	11421	21/02/17 19.08.00	0.0
21-02-2017	11547	21/02/17 19.28.00	0.0
21-02-2017	2123	21/02/17 08.28.00	1.5
21-02-2017	2131	21/02/17 16.28.00	4.5
21-02-2017	2133	21/02/17 18.28.00	4.0
21-02-2017	2271	21/02/17 08.02.00	-6.5
21-02-2017	2279	21/02/17 16.08.00	-6.0
21-02-2017	2281	21/02/17 18.08.00	20.0
21-02-2017	2282	21/02/17 13.52.00	1.5
21-02-2017	2283	21/02/17 20.08.00	-1.0
21-02-2017	2913	21/02/17 08.40.00	2.5
21-02-2017	6253	21/02/17 08.14.00	-4.0
21-02-2017	6265	21/02/17 17.08.00	0.5
21-02-2017	6485	21/02/17 09.08.00	0.5
21-03-2017	2123	21/03/17 08.28.00	4.5
21-03-2017	2271	21/03/17 08.02.00	-7.5
21-03-2017	2282	21/03/17 13.52.00	1.5
21-03-2017	2913	21/03/17 08.40.00	1.5
21-03-2017	6253	21/03/17 08.14.00	2.0
21-03-2017	6485	21/03/17 09.08.00	-4.0
21-10-2017	11409	21/10/17 18.20.00	-5.5
21-10-2017	11421	21/10/17 19.08.00	2.5
21-10-2017	11535	21/10/17 11.28.00	-1.5
21-10-2017	11545	21/10/17 17.28.00	-4.5
21-10-2017	11547	21/10/17 19.28.00	-0.5
21-10-2017	2123	21/10/17 08.28.00	-0.5
21-10-2017	2127	21/10/17 12.28.00	-2.5
21-10-2017	2131	21/10/17 16.28.00	0.5
21-10-2017	2133	21/10/17 18.28.00	-4.0
21-10-2017	2271	21/10/17 08.02.00	-7.5
21-10-2017	2275	21/10/17 12.08.00	-5.0
21-10-2017	2277	21/10/17 14.08.00	-6.0
21-10-2017	2278	21/10/17 09.52.00	1.5
21-10-2017	2279	21/10/17 16.08.00	-5.0
21-10-2017	2281	21/10/17 18.08.00	-6.0
21-10-2017	2282	21/10/17 13.52.00	2.0
21-10-2017	2283	21/10/17 20.08.00	1.0
21-10-2017	2285	21/10/17 21.08.00	-4.5
21-10-2017	2891	21/10/17 09.28.00	-2.5
21-10-2017	2913	21/10/17 08.40.00	-3.0
21-10-2017	2921	21/10/17 15.28.00	-1.5
21-10-2017	583	21/10/17 09.14.00	-4.5
21-10-2017	597	21/10/17 17.14.00	-1.0
21-10-2017	599	21/10/17 20.14.00	-3.5
21-10-2017	605	21/10/17 09.54.00	0.5
21-10-2017	613	21/10/17 17.46.00	-2.5
21-10-2017	6253	21/10/17 08.14.00	-5.0
21-10-2017	6265	21/10/17 17.08.00	-2.0
21-10-2017	6485	21/10/17 09.08.00	-2.5
21-10-2017	8803	21/10/17 09.38.00	5.0
21-10-2017	8807	21/10/17 11.38.00	4.0
21-10-2017	8809	21/10/17 12.38.00	-0.5
21-10-2017	8811	21/10/17 13.38.00	-3.0
21-10-2017	8813	21/10/17 14.38.00	-2.5
21-10-2017	8815	21/10/17 15.38.00	-5.0
21-10-2017	8823	21/10/17 19.38.00	-1.5
21-11-2017	11409	21/11/17 18.20.00	-2.5
21-11-2017	11421	21/11/17 19.08.00	2.0
21-11-2017	11535	21/11/17 11.28.00	7.5
21-11-2017	11545	21/11/17 17.28.00	0.0
21-11-2017	11547	21/11/17 19.28.00	1.0
21-11-2017	2123	21/11/17 08.28.00	0.5
21-11-2017	2125	21/11/17 10.28.00	2.0
21-11-2017	2127	21/11/17 12.28.00	-1.5
21-11-2017	2131	21/11/17 16.28.00	-0.5
21-11-2017	2133	21/11/17 18.28.00	3.0
21-11-2017	2137	21/11/17 20.28.00	9.0
21-11-2017	2271	21/11/17 08.02.00	5.5
21-11-2017	2275	21/11/17 12.08.00	3.5
21-11-2017	2278	21/11/17 09.52.00	1.0
21-11-2017	2279	21/11/17 16.08.00	-5.5
21-11-2017	2281	21/11/17 18.08.00	2.0
21-11-2017	2282	21/11/17 13.52.00	3.0
21-11-2017	2283	21/11/17 20.08.00	9.0
21-11-2017	2285	21/11/17 21.08.00	12.5
21-11-2017	2287	21/11/17 22.08.00	-3.0
21-11-2017	2891	21/11/17 09.28.00	-1.0
21-11-2017	2913	21/11/17 08.40.00	18.5
21-11-2017	2921	21/11/17 15.28.00	3.5
21-11-2017	583	21/11/17 09.14.00	-1.5
21-11-2017	597	21/11/17 17.14.00	1.5
21-11-2017	599	21/11/17 20.14.00	6.5
21-11-2017	605	21/11/17 09.54.00	3.5
21-11-2017	613	21/11/17 17.46.00	3.5
21-11-2017	6253	21/11/17 08.14.00	2.0
21-11-2017	6265	21/11/17 17.08.00	1.0
21-11-2017	6485	21/11/17 09.08.00	-1.0
21-11-2017	8803	21/11/17 09.38.00	7.0
21-11-2017	8807	21/11/17 11.38.00	8.5
21-11-2017	8809	21/11/17 12.38.00	3.0
21-11-2017	8811	21/11/17 13.38.00	19.0
21-11-2017	8813	21/11/17 14.38.00	1.0
21-11-2017	8815	21/11/17 15.38.00	3.5
21-11-2017	8823	21/11/17 19.38.00	15.0
21-11-2017	8829	21/11/17 21.38.00	7.5
21-12-2016	2123	21/12/16 08.28.00	3.0
21-12-2016	2271	21/12/16 08.02.00	2.5
21-12-2016	2913	21/12/16 08.40.00	5.0
21-12-2016	6485	21/12/16 09.08.00	-3.5
21-12-2017	11409	21/12/17 18.20.00	0.5
21-12-2017	11421	21/12/17 19.08.00	-1.5
21-12-2017	11535	21/12/17 11.28.00	4.0
21-12-2017	11545	21/12/17 17.28.00	3.0
21-12-2017	11547	21/12/17 19.28.00	3.5
21-12-2017	2123	21/12/17 08.28.00	12.5
21-12-2017	2125	21/12/17 10.28.00	0.0
21-12-2017	2127	21/12/17 12.28.00	2.0
21-12-2017	2131	21/12/17 16.28.00	10.0
21-12-2017	2133	21/12/17 18.28.00	7.0
21-12-2017	2137	21/12/17 20.28.00	17.0
21-12-2017	2271	21/12/17 08.02.00	30.0
21-12-2017	2275	21/12/17 12.08.00	-4.0
21-12-2017	2278	21/12/17 09.52.00	2.0
21-12-2017	2279	21/12/17 16.08.00	23.5
21-12-2017	2281	21/12/17 18.08.00	4.0
21-12-2017	2282	21/12/17 13.52.00	1.5
21-12-2017	2283	21/12/17 20.08.00	-1.5
21-12-2017	2285	21/12/17 21.08.00	-0.5
21-12-2017	2913	21/12/17 08.40.00	7.5
21-12-2017	2921	21/12/17 15.28.00	2.5
21-12-2017	583	21/12/17 09.14.00	-1.0
21-12-2017	597	21/12/17 17.14.00	-3.0
21-12-2017	599	21/12/17 20.14.00	61.5
21-12-2017	605	21/12/17 09.54.00	0.0
21-12-2017	613	21/12/17 17.46.00	0.5
21-12-2017	6265	21/12/17 17.08.00	-0.5
21-12-2017	6485	21/12/17 09.08.00	3.0
21-12-2017	8803	21/12/17 09.38.00	28.0
21-12-2017	8807	21/12/17 11.38.00	37.5
21-12-2017	8809	21/12/17 12.38.00	-5.0
21-12-2017	8811	21/12/17 13.38.00	10.5
21-12-2017	8813	21/12/17 14.38.00	3.0
21-12-2017	8815	21/12/17 15.38.00	13.0
21-12-2017	8823	21/12/17 19.38.00	7.5
21-12-2017	8829	21/12/17 21.38.00	2.0
22-02-2017	11409	22/02/17 18.20.00	3.5
22-02-2017	11421	22/02/17 19.08.00	1.5
22-02-2017	11547	22/02/17 19.28.00	1.0
22-02-2017	2123	22/02/17 08.28.00	-1.0
22-02-2017	2131	22/02/17 16.28.00	2.0
22-02-2017	2133	22/02/17 18.28.00	-1.0
22-02-2017	2271	22/02/17 08.02.00	-7.5
22-02-2017	2279	22/02/17 16.08.00	2.5
22-02-2017	2281	22/02/17 18.08.00	-3.0
22-02-2017	2282	22/02/17 13.52.00	2.5
22-02-2017	2283	22/02/17 20.08.00	-0.5
22-02-2017	2913	22/02/17 08.40.00	-2.0
22-02-2017	6253	22/02/17 08.14.00	-3.0
22-02-2017	6265	22/02/17 17.08.00	-3.0
22-02-2017	6485	22/02/17 09.08.00	3.0
22-10-2017	11409	22/10/17 18.20.00	33.0
22-10-2017	11535	22/10/17 11.28.00	-4.0
22-10-2017	11545	22/10/17 17.28.00	-3.5
22-10-2017	11547	22/10/17 19.28.00	-1.0
22-10-2017	2123	22/10/17 08.28.00	-4.5
22-10-2017	2127	22/10/17 12.28.00	-0.5
22-10-2017	2131	22/10/17 16.28.00	-4.5
22-10-2017	2133	22/10/17 18.28.00	27.0
22-10-2017	2137	22/10/17 20.28.00	0.5
22-10-2017	2271	22/10/17 08.02.00	1.5
22-10-2017	2275	22/10/17 12.08.00	-7.0
22-10-2017	2277	22/10/17 14.08.00	-4.0
22-10-2017	2278	22/10/17 09.52.00	1.5
22-10-2017	2279	22/10/17 16.08.00	-4.0
22-10-2017	2281	22/10/17 18.08.00	32.0
22-10-2017	2282	22/10/17 13.52.00	2.0
22-10-2017	2283	22/10/17 20.08.00	9.0
22-10-2017	2285	22/10/17 21.08.00	-2.0
22-10-2017	2891	22/10/17 09.28.00	-3.5
22-10-2017	2913	22/10/17 08.40.00	-4.0
22-10-2017	2921	22/10/17 15.28.00	-4.0
22-10-2017	583	22/10/17 09.14.00	-2.5
22-10-2017	597	22/10/17 17.14.00	-5.0
22-10-2017	599	22/10/17 20.14.00	4.0
22-10-2017	605	22/10/17 09.54.00	-9.0
22-10-2017	613	22/10/17 17.46.00	-3.0
22-10-2017	6485	22/10/17 09.08.00	-4.0
22-10-2017	8803	22/10/17 09.38.00	-2.5
22-10-2017	8807	22/10/17 11.38.00	3.5
22-10-2017	8809	22/10/17 12.38.00	0.5
22-10-2017	8811	22/10/17 13.38.00	-3.5
22-10-2017	8813	22/10/17 14.38.00	-5.0
22-10-2017	8815	22/10/17 15.38.00	-5.0
22-10-2017	8823	22/10/17 19.38.00	7.5
22-11-2017	11409	22/11/17 18.20.00	-2.5
22-11-2017	11421	22/11/17 19.08.00	2.0
22-11-2017	11535	22/11/17 11.28.00	-3.5
22-11-2017	11545	22/11/17 17.28.00	-2.5
22-11-2017	11547	22/11/17 19.28.00	3.0
22-11-2017	2123	22/11/17 08.28.00	-0.5
22-11-2017	2125	22/11/17 10.28.00	1.0
22-11-2017	2127	22/11/17 12.28.00	-0.5
22-11-2017	2131	22/11/17 16.28.00	0.0
22-11-2017	2133	22/11/17 18.28.00	1.0
22-11-2017	2137	22/11/17 20.28.00	-0.5
22-11-2017	2271	22/11/17 08.02.00	-0.5
22-11-2017	2275	22/11/17 12.08.00	3.5
22-11-2017	2278	22/11/17 09.52.00	1.5
22-11-2017	2279	22/11/17 16.08.00	-1.0
22-11-2017	2281	22/11/17 18.08.00	-3.5
22-11-2017	2282	22/11/17 13.52.00	3.0
22-11-2017	2283	22/11/17 20.08.00	1.5
22-11-2017	2285	22/11/17 21.08.00	-3.0
22-11-2017	2891	22/11/17 09.28.00	-1.5
22-11-2017	2913	22/11/17 08.40.00	4.5
22-11-2017	2921	22/11/17 15.28.00	4.5
22-11-2017	583	22/11/17 09.14.00	2.5
22-11-2017	597	22/11/17 17.14.00	-2.0
22-11-2017	599	22/11/17 20.14.00	-3.5
22-11-2017	605	22/11/17 09.54.00	12.0
22-11-2017	613	22/11/17 17.46.00	-1.0
22-11-2017	6253	22/11/17 08.14.00	-1.5
22-11-2017	6265	22/11/17 17.08.00	0.0
22-11-2017	6485	22/11/17 09.08.00	5.0
22-11-2017	8803	22/11/17 09.38.00	15.0
22-11-2017	8807	22/11/17 11.38.00	17.0
22-11-2017	8809	22/11/17 12.38.00	2.0
22-11-2017	8811	22/11/17 13.38.00	11.0
22-11-2017	8813	22/11/17 14.38.00	6.5
22-11-2017	8815	22/11/17 15.38.00	0.5
22-11-2017	8823	22/11/17 19.38.00	19.0
22-11-2017	8829	22/11/17 21.38.00	7.0
22-12-2017	11409	22/12/17 18.20.00	17.0
22-12-2017	11421	22/12/17 19.08.00	0.0
22-12-2017	11535	22/12/17 11.28.00	12.0
22-12-2017	11545	22/12/17 17.28.00	-0.5
22-12-2017	11547	22/12/17 19.28.00	-1.0
22-12-2017	2123	22/12/17 08.28.00	4.5
22-12-2017	2125	22/12/17 10.28.00	-2.0
22-12-2017	2127	22/12/17 12.28.00	-2.5
22-12-2017	2131	22/12/17 16.28.00	-2.5
22-12-2017	2133	22/12/17 18.28.00	1.0
22-12-2017	2137	22/12/17 20.28.00	0.0
22-12-2017	2271	22/12/17 08.02.00	-6.5
22-12-2017	2275	22/12/17 12.08.00	-6.0
22-12-2017	2278	22/12/17 09.52.00	1.0
22-12-2017	2279	22/12/17 16.08.00	-4.0
22-12-2017	2281	22/12/17 18.08.00	-6.0
22-12-2017	2282	22/12/17 13.52.00	2.0
22-12-2017	2283	22/12/17 20.08.00	12.0
22-12-2017	2285	22/12/17 21.08.00	-4.0
22-12-2017	2891	22/12/17 09.28.00	4.0
22-12-2017	2913	22/12/17 08.40.00	26.5
22-12-2017	2921	22/12/17 15.28.00	-1.0
22-12-2017	583	22/12/17 09.14.00	9.5
22-12-2017	597	22/12/17 17.14.00	1.0
22-12-2017	599	22/12/17 20.14.00	9.0
22-12-2017	605	22/12/17 09.54.00	-0.5
22-12-2017	613	22/12/17 17.46.00	0.0
22-12-2017	6253	22/12/17 08.14.00	-2.0
22-12-2017	6265	22/12/17 17.08.00	-2.0
22-12-2017	6485	22/12/17 09.08.00	5.5
22-12-2017	8803	22/12/17 09.38.00	26.5
22-12-2017	8809	22/12/17 12.38.00	6.0
22-12-2017	8811	22/12/17 13.38.00	21.0
22-12-2017	8813	22/12/17 14.38.00	-4.0
22-12-2017	8815	22/12/17 15.38.00	13.5
22-12-2017	8823	22/12/17 19.38.00	8.0
23-02-2017	11409	23/02/17 18.20.00	0.5
23-02-2017	2123	23/02/17 08.28.00	1.0
23-02-2017	2131	23/02/17 16.28.00	-1.0
23-02-2017	2271	23/02/17 08.02.00	-7.5
23-02-2017	2279	23/02/17 16.08.00	0.0
23-02-2017	2281	23/02/17 18.08.00	-5.5
23-02-2017	2282	23/02/17 13.52.00	1.0
23-02-2017	2913	23/02/17 08.40.00	-1.0
23-02-2017	6253	23/02/17 08.14.00	8.5
23-02-2017	6265	23/02/17 17.08.00	-1.0
23-02-2017	6485	23/02/17 09.08.00	-1.5
23-10-2017	11409	23/10/17 18.20.00	-5.0
23-10-2017	11421	23/10/17 19.08.00	6.5
23-10-2017	11535	23/10/17 11.28.00	1.0
23-10-2017	11545	23/10/17 17.28.00	-1.0
23-10-2017	11547	23/10/17 19.28.00	57.5
23-10-2017	2123	23/10/17 08.28.00	-1.0
23-10-2017	2125	23/10/17 10.28.00	3.0
23-10-2017	2127	23/10/17 12.28.00	4.0
23-10-2017	2131	23/10/17 16.28.00	3.0
23-10-2017	2133	23/10/17 18.28.00	2.0
23-10-2017	2137	23/10/17 20.28.00	14.5
23-10-2017	2271	23/10/17 08.02.00	-5.0
23-10-2017	2275	23/10/17 12.08.00	2.5
23-10-2017	2278	23/10/17 09.52.00	2.0
23-10-2017	2279	23/10/17 16.08.00	0.0
23-10-2017	2281	23/10/17 18.08.00	-5.5
23-10-2017	2282	23/10/17 13.52.00	4.5
23-10-2017	2283	23/10/17 20.08.00	4.5
23-10-2017	2285	23/10/17 21.08.00	-4.0
23-10-2017	2891	23/10/17 09.28.00	-2.5
23-10-2017	2913	23/10/17 08.40.00	-1.0
23-10-2017	2921	23/10/17 15.28.00	-1.5
23-10-2017	583	23/10/17 09.14.00	-2.0
23-10-2017	597	23/10/17 17.14.00	-4.0
23-10-2017	599	23/10/17 20.14.00	0.5
23-10-2017	605	23/10/17 09.54.00	7.0
23-10-2017	613	23/10/17 17.46.00	-1.0
23-10-2017	6253	23/10/17 08.14.00	4.5
23-10-2017	6265	23/10/17 17.08.00	8.5
23-10-2017	6485	23/10/17 09.08.00	1.0
23-10-2017	8803	23/10/17 09.38.00	8.0
23-10-2017	8807	23/10/17 11.38.00	8.0
23-10-2017	8809	23/10/17 12.38.00	-2.0
23-10-2017	8811	23/10/17 13.38.00	5.0
23-10-2017	8813	23/10/17 14.38.00	0.5
23-10-2017	8815	23/10/17 15.38.00	-1.0
23-10-2017	8823	23/10/17 19.38.00	11.5
23-11-2017	11421	23/11/17 19.08.00	-0.5
23-11-2017	11535	23/11/17 11.28.00	1.0
23-11-2017	11545	23/11/17 17.28.00	-2.0
23-11-2017	11547	23/11/17 19.28.00	1.0
23-11-2017	2123	23/11/17 08.28.00	-0.5
23-11-2017	2125	23/11/17 10.28.00	1.0
23-11-2017	2127	23/11/17 12.28.00	0.5
23-11-2017	2131	23/11/17 16.28.00	-2.0
23-11-2017	2133	23/11/17 18.28.00	9.5
23-11-2017	2271	23/11/17 08.02.00	-7.0
23-11-2017	2275	23/11/17 12.08.00	0.5
23-11-2017	2278	23/11/17 09.52.00	1.0
23-11-2017	2279	23/11/17 16.08.00	-1.0
23-11-2017	2281	23/11/17 18.08.00	3.0
23-11-2017	2282	23/11/17 13.52.00	6.0
23-11-2017	2283	23/11/17 20.08.00	3.5
23-11-2017	2891	23/11/17 09.28.00	4.5
23-11-2017	2913	23/11/17 08.40.00	2.5
23-11-2017	2921	23/11/17 15.28.00	6.5
23-11-2017	583	23/11/17 09.14.00	-5.0
23-11-2017	597	23/11/17 17.14.00	-2.0
23-11-2017	599	23/11/17 20.14.00	7.5
23-11-2017	605	23/11/17 09.54.00	6.0
23-11-2017	613	23/11/17 17.46.00	6.0
23-11-2017	6253	23/11/17 08.14.00	2.5
23-11-2017	6265	23/11/17 17.08.00	1.0
23-11-2017	6485	23/11/17 09.08.00	-3.0
23-11-2017	8803	23/11/17 09.38.00	14.5
23-11-2017	8807	23/11/17 11.38.00	1.0
23-11-2017	8809	23/11/17 12.38.00	7.0
23-11-2017	8811	23/11/17 13.38.00	6.5
23-11-2017	8813	23/11/17 14.38.00	9.5
23-11-2017	8815	23/11/17 15.38.00	-2.5
23-11-2017	8823	23/11/17 19.38.00	7.5
23-12-2016	2123	23/12/16 08.28.00	-1.0
23-12-2016	2271	23/12/16 08.02.00	-1.0
23-12-2016	2282	23/12/16 13.52.00	2.5
23-12-2016	2913	23/12/16 08.40.00	3.5
23-12-2016	6253	23/12/16 08.14.00	-1.0
23-12-2016	6485	23/12/16 09.08.00	3.0
23-12-2017	11409	23/12/17 18.20.00	1.0
23-12-2017	11421	23/12/17 19.08.00	-3.5
23-12-2017	11535	23/12/17 11.28.00	1.0
23-12-2017	11545	23/12/17 17.28.00	-3.0
23-12-2017	11547	23/12/17 19.28.00	-4.0
23-12-2017	2123	23/12/17 08.28.00	-1.5
23-12-2017	2127	23/12/17 12.28.00	-3.5
23-12-2017	2131	23/12/17 16.28.00	-2.5
23-12-2017	2133	23/12/17 18.28.00	2.5
23-12-2017	2137	23/12/17 20.28.00	-1.0
23-12-2017	2271	23/12/17 08.02.00	-8.0
23-12-2017	2275	23/12/17 12.08.00	-3.5
23-12-2017	2277	23/12/17 14.08.00	1.0
23-12-2017	2278	23/12/17 09.52.00	2.5
23-12-2017	2279	23/12/17 16.08.00	2.5
23-12-2017	2281	23/12/17 18.08.00	-6.0
23-12-2017	2282	23/12/17 13.52.00	1.0
23-12-2017	2283	23/12/17 20.08.00	-2.0
23-12-2017	2285	23/12/17 21.08.00	-0.5
23-12-2017	2891	23/12/17 09.28.00	10.5
23-12-2017	2913	23/12/17 08.40.00	0.5
23-12-2017	2921	23/12/17 15.28.00	-1.5
23-12-2017	583	23/12/17 09.14.00	2.5
23-12-2017	597	23/12/17 17.14.00	-3.5
23-12-2017	599	23/12/17 20.14.00	3.5
23-12-2017	605	23/12/17 09.54.00	1.0
23-12-2017	613	23/12/17 17.46.00	2.0
23-12-2017	6253	23/12/17 08.14.00	-5.0
23-12-2017	6265	23/12/17 17.08.00	0.0
23-12-2017	6485	23/12/17 09.08.00	1.5
23-12-2017	8803	23/12/17 09.38.00	1.5
23-12-2017	8809	23/12/17 12.38.00	-1.0
23-12-2017	8811	23/12/17 13.38.00	1.0
23-12-2017	8813	23/12/17 14.38.00	1.5
23-12-2017	8815	23/12/17 15.38.00	1.0
23-12-2017	8823	23/12/17 19.38.00	-4.5
23-12-2017	8829	23/12/17 21.38.00	-2.0
24-02-2017	11409	24/02/17 18.20.00	2.0
24-02-2017	11421	24/02/17 19.08.00	2.0
24-02-2017	11547	24/02/17 19.28.00	3.5
