Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
27-10-2017	752	27/10/17 07.00.00	-1.5
27-10-2017	8802	27/10/17 07.36.00	8.0
27-10-2017	8804	27/10/17 08.51.00	9.0
27-11-2017	11526	27/11/17 09.08.00	6.5
27-11-2017	2130	27/11/17 14.08.00	-0.5
27-11-2017	2134	27/11/17 18.08.00	2.0
27-11-2017	2276	27/11/17 08.40.00	6.5
27-11-2017	2278	27/11/17 10.40.00	-0.5
27-11-2017	2280	27/11/17 12.40.00	8.5
27-11-2017	2282	27/11/17 14.40.00	3.5
27-11-2017	2284	27/11/17 16.40.00	3.0
27-11-2017	2286	27/11/17 18.40.00	5.0
27-11-2017	2882	27/11/17 07.13.00	2.5
27-11-2017	2986	27/11/17 07.53.00	8.0
27-11-2017	590	27/11/17 17.19.00	5.0
27-11-2017	604	27/11/17 11.59.00	5.0
27-11-2017	612	27/11/17 19.59.00	31.0
27-11-2017	8802	27/11/17 07.36.00	8.0
27-11-2017	8804	27/11/17 08.51.00	16.5
27-11-2017	8806	27/11/17 09.52.00	0.0
27-11-2017	8810	27/11/17 11.52.00	6.5
27-11-2017	8814	27/11/17 13.52.00	3.0
27-11-2017	8818	27/11/17 15.52.00	1.5
27-11-2017	8822	27/11/17 17.52.00	5.5
27-11-2017	8824	27/11/17 18.52.00	4.5
27-11-2017	8826	27/11/17 19.52.00	24.5
27-12-2017	11526	27/12/17 09.08.00	0.0
27-12-2017	11536	27/12/17 15.08.00	0.0
27-12-2017	2130	27/12/17 14.08.00	0.0
27-12-2017	2134	27/12/17 18.08.00	0.0
27-12-2017	2136	27/12/17 20.08.00	0.5
27-12-2017	2276	27/12/17 08.40.00	2.0
27-12-2017	2278	27/12/17 10.40.00	14.0
27-12-2017	2280	27/12/17 12.40.00	26.0
27-12-2017	2282	27/12/17 14.40.00	1.5
27-12-2017	2284	27/12/17 16.40.00	14.0
27-12-2017	2288	27/12/17 20.40.00	-0.5
27-12-2017	2882	27/12/17 07.13.00	1.0
27-12-2017	2986	27/12/17 07.53.00	-1.5
27-12-2017	590	27/12/17 17.19.00	18.5
27-12-2017	596	27/12/17 21.20.00	12.5
27-12-2017	604	27/12/17 11.59.00	40.5
27-12-2017	612	27/12/17 19.59.00	21.0
27-12-2017	8802	27/12/17 07.36.00	3.5
27-12-2017	8804	27/12/17 08.51.00	25.0
27-12-2017	8806	27/12/17 09.52.00	5.0
27-12-2017	8810	27/12/17 11.52.00	2.0
27-12-2017	8814	27/12/17 13.52.00	1.5
27-12-2017	8818	27/12/17 15.52.00	45.5
27-12-2017	8822	27/12/17 17.52.00	4.5
27-12-2017	8824	27/12/17 18.52.00	8.5
27-12-2017	8826	27/12/17 19.52.00	2.0
27-12-2017	8830	27/12/17 21.52.00	2.0
28-02-2017	11400	28/02/17 07.44.00	3.5
28-02-2017	11414	28/02/17 09.40.00	-1.0
28-02-2017	11418	28/02/17 19.40.00	2.0
28-02-2017	11526	28/02/17 09.08.00	0.0
28-02-2017	2276	28/02/17 08.40.00	4.0
28-02-2017	2286	28/02/17 18.40.00	3.5
28-02-2017	2986	28/02/17 07.53.00	3.0
28-09-2017	11526	28/09/17 09.08.00	2.0
28-09-2017	2130	28/09/17 14.08.00	0.5
28-09-2017	2134	28/09/17 18.08.00	0.0
28-09-2017	2276	28/09/17 08.40.00	0.0
28-09-2017	2278	28/09/17 10.40.00	1.5
28-09-2017	2280	28/09/17 12.40.00	3.0
28-09-2017	2282	28/09/17 14.40.00	2.0
28-09-2017	2284	28/09/17 16.40.00	5.0
28-09-2017	2286	28/09/17 18.40.00	2.0
28-09-2017	2288	28/09/17 20.40.00	1.5
28-09-2017	2882	28/09/17 07.13.00	2.5
28-09-2017	2986	28/09/17 07.53.00	-1.0
28-09-2017	590	28/09/17 17.19.00	17.0
28-09-2017	604	28/09/17 11.59.00	-10.5
28-09-2017	612	28/09/17 19.59.00	3.5
28-09-2017	8802	28/09/17 07.36.00	3.5
28-09-2017	8804	28/09/17 08.51.00	11.0
28-09-2017	8806	28/09/17 09.52.00	20.5
28-09-2017	8810	28/09/17 11.52.00	12.5
28-09-2017	8814	28/09/17 13.52.00	1.5
28-09-2017	8818	28/09/17 15.52.00	25.5
28-09-2017	8822	28/09/17 17.52.00	8.5
28-09-2017	8824	28/09/17 18.52.00	63.0
28-11-2017	11526	28/11/17 09.08.00	6.5
28-11-2017	2130	28/11/17 14.08.00	-0.5
28-11-2017	2134	28/11/17 18.08.00	3.5
28-11-2017	2276	28/11/17 08.40.00	9.0
28-11-2017	2278	28/11/17 10.40.00	4.5
28-11-2017	2280	28/11/17 12.40.00	-0.5
28-11-2017	2282	28/11/17 14.40.00	13.5
28-11-2017	2284	28/11/17 16.40.00	0.5
28-11-2017	2286	28/11/17 18.40.00	2.0
28-11-2017	2288	28/11/17 20.40.00	1.5
28-11-2017	2882	28/11/17 07.13.00	0.5
28-11-2017	2986	28/11/17 07.53.00	5.0
28-11-2017	590	28/11/17 17.19.00	1.5
28-11-2017	604	28/11/17 11.59.00	-1.0
28-11-2017	612	28/11/17 19.59.00	29.5
28-11-2017	8802	28/11/17 07.36.00	8.0
28-11-2017	8804	28/11/17 08.51.00	12.5
28-11-2017	8806	28/11/17 09.52.00	1.5
28-11-2017	8810	28/11/17 11.52.00	14.0
28-11-2017	8814	28/11/17 13.52.00	2.5
28-11-2017	8818	28/11/17 15.52.00	6.5
28-11-2017	8822	28/11/17 17.52.00	12.0
28-11-2017	8824	28/11/17 18.52.00	24.5
28-11-2017	8826	28/11/17 19.52.00	13.0
28-12-2016	11400	28/12/16 07.44.00	2.5
28-12-2016	11414	28/12/16 09.40.00	3.5
28-12-2016	11526	28/12/16 09.08.00	0.5
28-12-2016	2276	28/12/16 08.40.00	1.5
28-12-2016	2986	28/12/16 07.53.00	-1.0
28-12-2017	11526	28/12/17 09.08.00	0.0
28-12-2017	11536	28/12/17 15.08.00	0.0
28-12-2017	2130	28/12/17 14.08.00	1.5
28-12-2017	2134	28/12/17 18.08.00	4.5
28-12-2017	2136	28/12/17 20.08.00	11.5
28-12-2017	2276	28/12/17 08.40.00	-0.5
28-12-2017	2278	28/12/17 10.40.00	4.5
28-12-2017	2280	28/12/17 12.40.00	0.0
28-12-2017	2282	28/12/17 14.40.00	0.5
28-12-2017	2284	28/12/17 16.40.00	-0.5
28-12-2017	2286	28/12/17 18.40.00	3.5
28-12-2017	2288	28/12/17 20.40.00	3.0
28-12-2017	2882	28/12/17 07.13.00	-1.0
28-12-2017	2986	28/12/17 07.53.00	0.0
28-12-2017	604	28/12/17 11.59.00	5.0
28-12-2017	612	28/12/17 19.59.00	4.5
28-12-2017	8802	28/12/17 07.36.00	4.5
28-12-2017	8804	28/12/17 08.51.00	0.0
28-12-2017	8806	28/12/17 09.52.00	3.0
28-12-2017	8810	28/12/17 11.52.00	0.0
28-12-2017	8814	28/12/17 13.52.00	0.5
28-12-2017	8818	28/12/17 15.52.00	0.5
28-12-2017	8822	28/12/17 17.52.00	4.5
28-12-2017	8824	28/12/17 18.52.00	16.5
28-12-2017	8826	28/12/17 19.52.00	19.5
28-12-2017	8830	28/12/17 21.52.00	2.0
29-09-2017	11526	29/09/17 09.08.00	0.5
29-09-2017	2130	29/09/17 14.08.00	-0.5
29-09-2017	2134	29/09/17 18.08.00	-0.5
29-09-2017	2276	29/09/17 08.40.00	1.5
29-09-2017	2278	29/09/17 10.40.00	1.5
29-09-2017	2280	29/09/17 12.40.00	9.5
29-09-2017	2282	29/09/17 14.40.00	4.0
29-09-2017	2284	29/09/17 16.40.00	11.0
29-09-2017	2286	29/09/17 18.40.00	4.0
29-09-2017	2288	29/09/17 20.40.00	5.5
29-09-2017	2882	29/09/17 07.13.00	-1.0
29-09-2017	2986	29/09/17 07.53.00	-0.5
29-09-2017	590	29/09/17 17.19.00	2.5
29-09-2017	596	29/09/17 21.20.00	7.0
29-09-2017	604	29/09/17 11.59.00	-5.5
29-09-2017	612	29/09/17 19.59.00	4.0
29-09-2017	8802	29/09/17 07.36.00	2.5
29-09-2017	8804	29/09/17 08.51.00	5.0
29-09-2017	8806	29/09/17 09.52.00	1.0
29-09-2017	8810	29/09/17 11.52.00	8.5
29-09-2017	8814	29/09/17 13.52.00	125.0
29-09-2017	8818	29/09/17 15.52.00	66.0
29-09-2017	8822	29/09/17 17.52.00	7.0
29-09-2017	8824	29/09/17 18.52.00	26.0
29-09-2017	8826	29/09/17 19.52.00	35.5
29-09-2017	8830	29/09/17 21.52.00	0.5
29-09-2017	9560	29/09/17 22.29.00	1.5
29-11-2017	11526	29/11/17 09.08.00	4.5
29-11-2017	2130	29/11/17 14.08.00	8.5
29-11-2017	2134	29/11/17 18.08.00	-0.5
29-11-2017	2276	29/11/17 08.40.00	5.0
29-11-2017	2278	29/11/17 10.40.00	1.5
29-11-2017	2280	29/11/17 12.40.00	-0.5
29-11-2017	2282	29/11/17 14.40.00	2.5
29-11-2017	2284	29/11/17 16.40.00	3.5
29-11-2017	2286	29/11/17 18.40.00	2.0
29-11-2017	2288	29/11/17 20.40.00	1.0
29-11-2017	2882	29/11/17 07.13.00	2.0
29-11-2017	2986	29/11/17 07.53.00	-0.5
29-11-2017	604	29/11/17 11.59.00	-0.5
29-11-2017	612	29/11/17 19.59.00	27.5
29-11-2017	8802	29/11/17 07.36.00	5.0
29-11-2017	8804	29/11/17 08.51.00	15.0
29-11-2017	8806	29/11/17 09.52.00	-1.0
29-11-2017	8810	29/11/17 11.52.00	0.5
29-11-2017	8814	29/11/17 13.52.00	7.0
29-11-2017	8818	29/11/17 15.52.00	0.0
29-11-2017	8822	29/11/17 17.52.00	6.0
29-11-2017	8824	29/11/17 18.52.00	1.0
29-11-2017	8826	29/11/17 19.52.00	21.0
29-12-2016	11400	29/12/16 07.44.00	18.0
29-12-2016	11414	29/12/16 09.40.00	6.0
29-12-2016	11526	29/12/16 09.08.00	14.0
29-12-2016	2276	29/12/16 08.40.00	35.0
29-12-2016	2986	29/12/16 07.53.00	30.0
29-12-2017	11526	29/12/17 09.08.00	-0.5
29-12-2017	11536	29/12/17 15.08.00	0.0
29-12-2017	2130	29/12/17 14.08.00	0.0
29-12-2017	2134	29/12/17 18.08.00	-0.5
29-12-2017	2136	29/12/17 20.08.00	-0.5
29-12-2017	2276	29/12/17 08.40.00	0.0
29-12-2017	2278	29/12/17 10.40.00	-0.5
29-12-2017	2280	29/12/17 12.40.00	0.0
29-12-2017	2282	29/12/17 14.40.00	1.0
29-12-2017	2284	29/12/17 16.40.00	-0.5
29-12-2017	2286	29/12/17 18.40.00	8.0
29-12-2017	2288	29/12/17 20.40.00	-1.0
29-12-2017	2882	29/12/17 07.13.00	-0.5
29-12-2017	2986	29/12/17 07.53.00	-2.5
29-12-2017	590	29/12/17 17.19.00	81.0
29-12-2017	596	29/12/17 21.20.00	37.5
29-12-2017	604	29/12/17 11.59.00	2.0
29-12-2017	8802	29/12/17 07.36.00	2.0
29-12-2017	8804	29/12/17 08.51.00	0.5
29-12-2017	8806	29/12/17 09.52.00	0.5
29-12-2017	8810	29/12/17 11.52.00	1.5
29-12-2017	8814	29/12/17 13.52.00	0.0
29-12-2017	8818	29/12/17 15.52.00	0.0
29-12-2017	8822	29/12/17 17.52.00	2.5
29-12-2017	8824	29/12/17 18.52.00	1.0
29-12-2017	8826	29/12/17 19.52.00	7.0
29-12-2017	8830	29/12/17 21.52.00	-0.5
30-09-2017	11526	30/09/17 09.08.00	1.5
30-09-2017	2130	30/09/17 14.08.00	0.0
30-09-2017	2134	30/09/17 18.08.00	3.5
30-09-2017	2276	30/09/17 08.40.00	0.0
30-09-2017	2278	30/09/17 10.40.00	0.0
30-09-2017	2280	30/09/17 12.40.00	1.5
30-09-2017	2282	30/09/17 14.40.00	2.5
30-09-2017	2284	30/09/17 16.40.00	1.5
30-09-2017	2286	30/09/17 18.40.00	2.0
30-09-2017	2288	30/09/17 20.40.00	1.5
30-09-2017	2882	30/09/17 07.13.00	1.0
30-09-2017	2986	30/09/17 07.53.00	2.0
30-09-2017	590	30/09/17 17.19.00	0.0
30-09-2017	596	30/09/17 21.20.00	-1.0
30-09-2017	604	30/09/17 11.59.00	4.0
30-09-2017	612	30/09/17 19.59.00	-4.0
30-09-2017	8802	30/09/17 07.36.00	6.5
30-09-2017	8804	30/09/17 08.51.00	3.0
30-09-2017	8806	30/09/17 09.52.00	0.0
30-09-2017	8810	30/09/17 11.52.00	5.5
30-09-2017	8814	30/09/17 13.52.00	1.0
30-09-2017	8818	30/09/17 15.52.00	10.0
30-09-2017	8822	30/09/17 17.52.00	14.0
30-09-2017	8824	30/09/17 18.52.00	22.5
30-09-2017	8826	30/09/17 19.52.00	12.5
30-09-2017	8830	30/09/17 21.52.00	-1.0
30-09-2017	9560	30/09/17 22.29.00	5.5
30-10-2017	11526	30/10/17 09.08.00	5.5
30-10-2017	2130	30/10/17 14.08.00	-0.5
30-10-2017	2134	30/10/17 18.08.00	1.0
30-10-2017	2276	30/10/17 08.40.00	0.5
30-10-2017	2278	30/10/17 10.40.00	5.0
30-10-2017	2280	30/10/17 12.40.00	1.5
30-10-2017	2282	30/10/17 14.40.00	-0.5
30-10-2017	2284	30/10/17 16.40.00	-1.0
30-10-2017	2286	30/10/17 18.40.00	0.0
30-10-2017	2288	30/10/17 20.40.00	1.5
30-10-2017	2882	30/10/17 07.13.00	3.5
30-10-2017	2986	30/10/17 07.53.00	5.0
30-10-2017	590	30/10/17 17.19.00	3.5
30-10-2017	596	30/10/17 21.20.00	7.0
30-10-2017	604	30/10/17 11.59.00	-7.5
30-10-2017	612	30/10/17 19.59.00	0.0
30-10-2017	8802	30/10/17 07.36.00	4.5
30-10-2017	8804	30/10/17 08.51.00	6.0
30-10-2017	8806	30/10/17 09.52.00	1.5
30-10-2017	8810	30/10/17 11.52.00	12.5
30-10-2017	8814	30/10/17 13.52.00	5.5
30-10-2017	8818	30/10/17 15.52.00	2.5
30-10-2017	8822	30/10/17 17.52.00	4.5
30-10-2017	8824	30/10/17 18.52.00	2.5
30-10-2017	8826	30/10/17 19.52.00	13.5
30-11-2017	11526	30/11/17 09.08.00	1.5
30-11-2017	2130	30/11/17 14.08.00	0.0
30-11-2017	2134	30/11/17 18.08.00	-1.0
30-11-2017	2276	30/11/17 08.40.00	3.0
30-11-2017	2278	30/11/17 10.40.00	5.5
30-11-2017	2280	30/11/17 12.40.00	6.5
30-11-2017	2282	30/11/17 14.40.00	3.5
30-11-2017	2284	30/11/17 16.40.00	0.5
30-11-2017	2286	30/11/17 18.40.00	2.0
30-11-2017	2288	30/11/17 20.40.00	5.5
30-11-2017	2882	30/11/17 07.13.00	1.0
30-11-2017	2986	30/11/17 07.53.00	7.0
30-11-2017	590	30/11/17 17.19.00	20.5
30-11-2017	604	30/11/17 11.59.00	7.5
30-11-2017	612	30/11/17 19.59.00	4.5
30-11-2017	8802	30/11/17 07.36.00	8.5
30-11-2017	8804	30/11/17 08.51.00	9.5
30-11-2017	8806	30/11/17 09.52.00	1.0
30-11-2017	8810	30/11/17 11.52.00	8.0
30-11-2017	8814	30/11/17 13.52.00	5.5
30-11-2017	8818	30/11/17 15.52.00	1.0
30-11-2017	8822	30/11/17 17.52.00	10.0
30-11-2017	8824	30/11/17 18.52.00	23.0
30-11-2017	8826	30/11/17 19.52.00	17.5
30-12-2016	11400	30/12/16 07.44.00	6.0
30-12-2016	11414	30/12/16 09.40.00	2.0
30-12-2016	11418	30/12/16 19.40.00	4.5
30-12-2016	11526	30/12/16 09.08.00	0.5
30-12-2016	2276	30/12/16 08.40.00	1.5
30-12-2016	2986	30/12/16 07.53.00	2.0
30-12-2017	11526	30/12/17 09.08.00	-0.5
30-12-2017	11536	30/12/17 15.08.00	0.0
30-12-2017	2130	30/12/17 14.08.00	-0.5
30-12-2017	2134	30/12/17 18.08.00	2.0
30-12-2017	2136	30/12/17 20.08.00	6.5
30-12-2017	2276	30/12/17 08.40.00	2.0
30-12-2017	2278	30/12/17 10.40.00	3.0
30-12-2017	2280	30/12/17 12.40.00	1.0
30-12-2017	2282	30/12/17 14.40.00	0.0
30-12-2017	2284	30/12/17 16.40.00	-0.5
30-12-2017	2286	30/12/17 18.40.00	0.0
30-12-2017	2288	30/12/17 20.40.00	1.0
30-12-2017	2882	30/12/17 07.13.00	0.0
30-12-2017	2986	30/12/17 07.53.00	-1.0
30-12-2017	590	30/12/17 17.19.00	-0.5
30-12-2017	596	30/12/17 21.20.00	21.5
30-12-2017	604	30/12/17 11.59.00	0.0
30-12-2017	612	30/12/17 19.59.00	8.0
30-12-2017	8802	30/12/17 07.36.00	3.5
30-12-2017	8804	30/12/17 08.51.00	0.0
30-12-2017	8806	30/12/17 09.52.00	7.5
30-12-2017	8810	30/12/17 11.52.00	0.5
30-12-2017	8814	30/12/17 13.52.00	1.0
30-12-2017	8818	30/12/17 15.52.00	1.0
30-12-2017	8822	30/12/17 17.52.00	2.0
30-12-2017	8824	30/12/17 18.52.00	3.5
30-12-2017	8826	30/12/17 19.52.00	4.5
30-12-2017	8830	30/12/17 21.52.00	4.0
31-10-2017	11526	31/10/17 09.08.00	1.0
31-10-2017	2130	31/10/17 14.08.00	0.0
31-10-2017	2134	31/10/17 18.08.00	0.5
31-10-2017	2278	31/10/17 10.40.00	0.0
31-10-2017	2280	31/10/17 12.40.00	0.5
31-10-2017	2282	31/10/17 14.40.00	1.5
31-10-2017	2284	31/10/17 16.40.00	7.0
31-10-2017	2286	31/10/17 18.40.00	3.0
31-10-2017	2986	31/10/17 07.53.00	-1.5
31-10-2017	590	31/10/17 17.19.00	12.5
31-10-2017	604	31/10/17 11.59.00	-1.0
31-10-2017	612	31/10/17 19.59.00	-8.0
31-10-2017	8802	31/10/17 07.36.00	3.0
31-10-2017	8804	31/10/17 08.51.00	7.5
31-10-2017	8806	31/10/17 09.52.00	2.0
31-10-2017	8810	31/10/17 11.52.00	1.0
31-10-2017	8814	31/10/17 13.52.00	0.0
31-10-2017	8818	31/10/17 15.52.00	1.5
31-10-2017	8822	31/10/17 17.52.00	3.5
31-10-2017	8824	31/10/17 18.52.00	16.0
31-12-2016	11400	31/12/16 07.44.00	4.5
31-12-2016	11414	31/12/16 09.40.00	-0.5
31-12-2016	11526	31/12/16 09.08.00	0.0
31-12-2016	2276	31/12/16 08.40.00	0.0
31-12-2016	2986	31/12/16 07.53.00	2.0
31-12-2017	11526	31/12/17 09.08.00	-1.0
31-12-2017	11536	31/12/17 15.08.00	0.0
31-12-2017	2130	31/12/17 14.08.00	2.5
31-12-2017	2134	31/12/17 18.08.00	0.5
31-12-2017	2136	31/12/17 20.08.00	0.0
31-12-2017	2276	31/12/17 08.40.00	0.0
31-12-2017	2278	31/12/17 10.40.00	0.5
31-12-2017	2280	31/12/17 12.40.00	2.0
31-12-2017	2282	31/12/17 14.40.00	2.0
31-12-2017	2284	31/12/17 16.40.00	0.0
31-12-2017	2286	31/12/17 18.40.00	-0.5
31-12-2017	2288	31/12/17 20.40.00	-0.5
31-12-2017	2882	31/12/17 07.13.00	0.5
31-12-2017	2986	31/12/17 07.53.00	-5.0
31-12-2017	590	31/12/17 17.19.00	1.0
31-12-2017	596	31/12/17 21.20.00	0.0
31-12-2017	604	31/12/17 11.59.00	1.0
31-12-2017	612	31/12/17 19.59.00	0.0
31-12-2017	8802	31/12/17 07.36.00	2.5
31-12-2017	8804	31/12/17 08.51.00	1.0
31-12-2017	8806	31/12/17 09.52.00	0.5
31-12-2017	8810	31/12/17 11.52.00	0.0
31-12-2017	8814	31/12/17 13.52.00	0.0
31-12-2017	8818	31/12/17 15.52.00	1.0
31-12-2017	8822	31/12/17 17.52.00	3.0
31-12-2017	8824	31/12/17 18.52.00	0.0
31-12-2017	8826	31/12/17 19.52.00	-1.0
31-12-2017	8830	31/12/17 21.52.00	6.5
